scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория"
train_151,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,160,168,-17.02,19.11,0,1
train_151,Базовое_масло_1,02375.24,82.003,160,168,-17.02,19.11,0,1
train_151,Базовое_масло_1,090.25,5.251,160,168,-17.02,19.11,0,1
train_151,Базовое_масло_16,067.23,84.281,160,168,-17.02,19.11,0,1
train_151,Базовое_масло_6,093.25,48.703,160,168,-17.02,19.11,0,1
train_151,Базовое_масло_9,0768.24,16.942,160,168,-17.02,19.11,0,1
train_151,Депрессорная_присадка_1,017.24,26.931,160,168,-17.02,19.11,0,1
train_151,Детергент_1,03052.24,8.666,160,168,-17.02,19.11,0,1
train_151,Загуститель_1,02344.24 10.3% в 2гр,18.056,160,168,-17.02,19.11,0,1
train_151,Противоизносная_присадка_3,041.25,10.313,160,168,-17.02,19.11,0,1
train_152,Антиоксидант_1,01028.23,0.422,160,168,16.58,38.8,5,1
train_152,Антиоксидант_2,01623.24,23.420,160,168,16.58,38.8,5,1
train_152,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,16.58,38.8,5,1
train_152,Базовое_масло_1,0766.24,82.003,160,168,16.58,38.8,5,1
train_152,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,16.58,38.8,5,1
train_152,Базовое_масло_6,0861.25,47.625,160,168,16.58,38.8,5,1
train_152,Базовое_масло_9,0862.25,26.675,160,168,16.58,38.8,5,1
train_152,Депрессорная_присадка_1,0800.24,17.074,160,168,16.58,38.8,5,1
train_152,Детергент_3,01714.24,41.872,160,168,16.58,38.8,5,1
train_152,Детергент_5,02138.23,67.309,160,168,16.58,38.8,5,1
train_152,Детергент_8,01,30.536,160,168,16.58,38.8,5,1
train_152,Дисперсант_2,01025.23,65.686,160,168,16.58,38.8,5,1
train_152,Дисперсант_3,01030.23,31.092,160,168,16.58,38.8,5,1
train_152,Загуститель_1,02344.24 10.3% в 2гр,18.056,160,168,16.58,38.8,5,1
train_152,Противоизносная_присадка_2,01026.23,25.852,160,168,16.58,38.8,5,1
train_152,Соединение_молибдена_1,COMP-2023-0003-M,49.880,160,168,16.58,38.8,5,1
train_153,Антиоксидант_1,01028.23,0.422,150,168,10.77,45.93,7,2
train_153,Антиоксидант_2,01623.24,23.420,150,168,10.77,45.93,7,2
train_153,Антипенная_присадка_1,12 от 13.05.2024,3.991,150,168,10.77,45.93,7,2
train_153,Базовое_масло_1,0766.24,82.003,150,168,10.77,45.93,7,2
train_153,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,10.77,45.93,7,2
train_153,Базовое_масло_6,0861.25,47.625,150,168,10.77,45.93,7,2
train_153,Базовое_масло_9,0862.25,26.675,150,168,10.77,45.93,7,2
train_153,Депрессорная_присадка_1,0800.24,17.074,150,168,10.77,45.93,7,2
train_153,Детергент_3,01714.24,41.872,150,168,10.77,45.93,7,2
train_153,Детергент_5,02138.23,67.309,150,168,10.77,45.93,7,2
train_153,Детергент_8,01,30.536,150,168,10.77,45.93,7,2
train_153,Дисперсант_2,01025.23,65.686,150,168,10.77,45.93,7,2
train_153,Дисперсант_3,01030.23,31.092,150,168,10.77,45.93,7,2
train_153,Загуститель_1,02344.24 10.3% в 2гр,18.056,150,168,10.77,45.93,7,2
train_153,Противоизносная_присадка_2,01026.23,25.852,150,168,10.77,45.93,7,2
train_153,Соединение_молибдена_1,COMP-2023-0003-M,49.880,150,168,10.77,45.93,7,2
train_154,Антиоксидант_1,01028.23,0.422,150,216,29.31,75.09,7,2
train_154,Антиоксидант_2,01623.24,23.420,150,216,29.31,75.09,7,2
train_154,Антипенная_присадка_1,12 от 13.05.2024,3.991,150,216,29.31,75.09,7,2
train_154,Базовое_масло_1,0766.24,82.003,150,216,29.31,75.09,7,2
train_154,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,29.31,75.09,7,2
train_154,Базовое_масло_6,0861.25,47.625,150,216,29.31,75.09,7,2
train_154,Базовое_масло_9,0862.25,26.675,150,216,29.31,75.09,7,2
train_154,Депрессорная_присадка_1,0800.24,17.074,150,216,29.31,75.09,7,2
train_154,Детергент_3,01714.24,41.872,150,216,29.31,75.09,7,2
train_154,Детергент_5,02138.23,67.309,150,216,29.31,75.09,7,2
train_154,Детергент_8,01,30.536,150,216,29.31,75.09,7,2
train_154,Дисперсант_2,01025.23,65.686,150,216,29.31,75.09,7,2
train_154,Дисперсант_3,01030.23,31.092,150,216,29.31,75.09,7,2
train_154,Загуститель_1,02344.24 10.3% в 2гр,18.056,150,216,29.31,75.09,7,2
train_154,Противоизносная_присадка_2,01026.23,25.852,150,216,29.31,75.09,7,2
train_154,Соединение_молибдена_1,COMP-2023-0003-M,49.880,150,216,29.31,75.09,7,2
train_155,Антиоксидант_1,01028.23,0.422,160,168,36.3,61.83,5,2
train_155,Антиоксидант_2,01623.24,23.420,160,168,36.3,61.83,5,2
train_155,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,36.3,61.83,5,2
train_155,Базовое_масло_1,0766.24,82.003,160,168,36.3,61.83,5,2
train_155,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,36.3,61.83,5,2
train_155,Базовое_масло_6,0861.25,47.625,160,168,36.3,61.83,5,2
train_155,Базовое_масло_9,0862.25,26.675,160,168,36.3,61.83,5,2
train_155,Депрессорная_присадка_1,0800.24,17.074,160,168,36.3,61.83,5,2
train_155,Детергент_3,01714.24,41.872,160,168,36.3,61.83,5,2
train_155,Детергент_5,02138.23,67.309,160,168,36.3,61.83,5,2
train_155,Детергент_8,01,30.536,160,168,36.3,61.83,5,2
train_155,Дисперсант_2,01025.23,65.686,160,168,36.3,61.83,5,2
train_155,Дисперсант_3,01030.23,31.092,160,168,36.3,61.83,5,2
train_155,Загуститель_1,02344.24 10.3% в 2гр,18.056,160,168,36.3,61.83,5,2
train_155,Противоизносная_присадка_2,01026.23,25.852,160,168,36.3,61.83,5,2
train_155,Соединение_молибдена_1,COMP-2023-0003-M,49.880,160,168,36.3,61.83,5,2
train_156,Антиоксидант_1,01028.23,0.422,150,168,32.46,45.2,7,1
train_156,Антиоксидант_2,01623.24,23.420,150,168,32.46,45.2,7,1
train_156,Антипенная_присадка_1,12 от 13.05.2024,3.991,150,168,32.46,45.2,7,1
train_156,Базовое_масло_1,0766.24,82.003,150,168,32.46,45.2,7,1
train_156,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,32.46,45.2,7,1
train_156,Базовое_масло_6,0861.25,96.154,150,168,32.46,45.2,7,1
train_156,Базовое_масло_9,0862.25,71.795,150,168,32.46,45.2,7,1
train_156,Депрессорная_присадка_1,0800.24,17.074,150,168,32.46,45.2,7,1
train_156,Детергент_10,0688.25,62.199,150,168,32.46,45.2,7,1
train_156,Детергент_5,02138.23,67.309,150,168,32.46,45.2,7,1
train_156,Детергент_8,01,30.536,150,168,32.46,45.2,7,1
train_156,Дисперсант_2,01025.23,65.686,150,168,32.46,45.2,7,1
train_156,Дисперсант_3,01030.23,31.092,150,168,32.46,45.2,7,1
train_156,Загуститель_1,02344.24 10.3% в 2гр,18.056,150,168,32.46,45.2,7,1
train_156,Противоизносная_присадка_2,01026.23,25.852,150,168,32.46,45.2,7,1
train_156,Соединение_молибдена_1,COMP-2023-0003-M,49.880,150,168,32.46,45.2,7,1
train_157,Антиоксидант_1,01028.23,0.422,150,216,79.9,52.89,7,1
train_157,Антиоксидант_2,01623.24,23.420,150,216,79.9,52.89,7,1
train_157,Антипенная_присадка_1,12 от 13.05.2024,3.991,150,216,79.9,52.89,7,1
train_157,Базовое_масло_1,0766.24,82.003,150,216,79.9,52.89,7,1
train_157,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,79.9,52.89,7,1
train_157,Базовое_масло_6,0861.25,96.154,150,216,79.9,52.89,7,1
train_157,Базовое_масло_9,0862.25,71.795,150,216,79.9,52.89,7,1
train_157,Депрессорная_присадка_1,0800.24,17.074,150,216,79.9,52.89,7,1
train_157,Детергент_10,0688.25,62.199,150,216,79.9,52.89,7,1
train_157,Детергент_5,02138.23,67.309,150,216,79.9,52.89,7,1
train_157,Детергент_8,01,30.536,150,216,79.9,52.89,7,1
train_157,Дисперсант_2,01025.23,65.686,150,216,79.9,52.89,7,1
train_157,Дисперсант_3,01030.23,31.092,150,216,79.9,52.89,7,1
train_157,Загуститель_1,02344.24 10.3% в 2гр,18.056,150,216,79.9,52.89,7,1
train_157,Противоизносная_присадка_2,01026.23,25.852,150,216,79.9,52.89,7,1
train_157,Соединение_молибдена_1,COMP-2023-0003-M,49.880,150,216,79.9,52.89,7,1
train_158,Антиоксидант_1,01028.23,0.422,150,168,36.63,47.24,7,1
train_158,Антиоксидант_2,01623.24,23.420,150,168,36.63,47.24,7,1
train_158,Антипенная_присадка_1,12 от 13.05.2024,3.991,150,168,36.63,47.24,7,1
train_158,Базовое_масло_1,0766.24,82.003,150,168,36.63,47.24,7,1
train_158,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,36.63,47.24,7,1
train_158,Базовое_масло_6,0861.25,96.154,150,168,36.63,47.24,7,1
train_158,Базовое_масло_9,0862.25,71.795,150,168,36.63,47.24,7,1
train_158,Депрессорная_присадка_1,0800.24,17.074,150,168,36.63,47.24,7,1
train_158,Детергент_4,02849.22,62.199,150,168,36.63,47.24,7,1
train_158,Детергент_5,02138.23,67.309,150,168,36.63,47.24,7,1
train_158,Детергент_8,01,30.536,150,168,36.63,47.24,7,1
train_158,Дисперсант_2,01025.23,65.686,150,168,36.63,47.24,7,1
train_158,Дисперсант_3,01030.23,31.092,150,168,36.63,47.24,7,1
train_158,Загуститель_1,02344.24 10.3% в 2гр,18.056,150,168,36.63,47.24,7,1
train_158,Противоизносная_присадка_2,01026.23,25.852,150,168,36.63,47.24,7,1
train_158,Соединение_молибдена_1,COMP-2023-0003-M,49.880,150,168,36.63,47.24,7,1
train_159,Антиоксидант_1,01028.23,0.422,150,216,95.96,57.58,7,1
train_159,Антиоксидант_2,01623.24,23.420,150,216,95.96,57.58,7,1
train_159,Антипенная_присадка_1,12 от 13.05.2024,3.991,150,216,95.96,57.58,7,1
train_159,Базовое_масло_1,0766.24,82.003,150,216,95.96,57.58,7,1
train_159,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,95.96,57.58,7,1
train_159,Базовое_масло_6,0861.25,96.154,150,216,95.96,57.58,7,1
train_159,Базовое_масло_9,0862.25,71.795,150,216,95.96,57.58,7,1
train_159,Депрессорная_присадка_1,0800.24,17.074,150,216,95.96,57.58,7,1
train_159,Детергент_4,02849.22,62.199,150,216,95.96,57.58,7,1
train_159,Детергент_5,02138.23,67.309,150,216,95.96,57.58,7,1
train_159,Детергент_8,01,30.536,150,216,95.96,57.58,7,1
train_159,Дисперсант_2,01025.23,65.686,150,216,95.96,57.58,7,1
train_159,Дисперсант_3,01030.23,31.092,150,216,95.96,57.58,7,1
train_159,Загуститель_1,02344.24 10.3% в 2гр,18.056,150,216,95.96,57.58,7,1
train_159,Противоизносная_присадка_2,01026.23,25.852,150,216,95.96,57.58,7,1
train_159,Соединение_молибдена_1,COMP-2023-0003-M,49.880,150,216,95.96,57.58,7,1
train_160,Антиоксидант_1,01028.23,0.422,160,168,48.52,45.28,5,1
train_160,Антиоксидант_2,01623.24,23.420,160,168,48.52,45.28,5,1
train_160,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,48.52,45.28,5,1
train_160,Базовое_масло_1,0766.24,82.003,160,168,48.52,45.28,5,1
train_160,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,48.52,45.28,5,1
train_160,Базовое_масло_6,0861.25,96.154,160,168,48.52,45.28,5,1
train_160,Базовое_масло_9,0862.25,71.795,160,168,48.52,45.28,5,1
train_160,Депрессорная_присадка_1,0800.24,17.074,160,168,48.52,45.28,5,1
train_160,Детергент_4,02849.22,62.199,160,168,48.52,45.28,5,1
train_160,Детергент_5,02138.23,67.309,160,168,48.52,45.28,5,1
train_160,Детергент_8,01,30.536,160,168,48.52,45.28,5,1
train_160,Дисперсант_2,01025.23,65.686,160,168,48.52,45.28,5,1
train_160,Дисперсант_3,01030.23,31.092,160,168,48.52,45.28,5,1
train_160,Загуститель_1,02344.24 10.3% в 2гр,18.056,160,168,48.52,45.28,5,1
train_160,Противоизносная_присадка_2,01026.23,25.852,160,168,48.52,45.28,5,1
train_160,Соединение_молибдена_1,COMP-2023-0003-M,49.880,160,168,48.52,45.28,5,1
train_161,Антиоксидант_1,01028.23,0.422,160,168,35.0,42.16,5,2
train_161,Антиоксидант_2,01623.24,23.420,160,168,35.0,42.16,5,2
train_161,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,35.0,42.16,5,2
train_161,Базовое_масло_1,0766.24,82.003,160,168,35.0,42.16,5,2
train_161,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,35.0,42.16,5,2
train_161,Базовое_масло_6,0861.25,57.066,160,168,35.0,42.16,5,2
train_161,Базовое_масло_9,0862.25,26.675,160,168,35.0,42.16,5,2
train_161,Депрессорная_присадка_1,0800.24,17.074,160,168,35.0,42.16,5,2
train_161,Детергент_3,01714.24,41.872,160,168,35.0,42.16,5,2
train_161,Детергент_5,02138.23,67.309,160,168,35.0,42.16,5,2
train_161,Детергент_8,01,30.536,160,168,35.0,42.16,5,2
train_161,Дисперсант_2,01025.23,65.686,160,168,35.0,42.16,5,2
train_161,Дисперсант_3,01030.23,31.092,160,168,35.0,42.16,5,2
train_161,Загуститель_1,02344.24 10.3% в 2гр,18.056,160,168,35.0,42.16,5,2
train_161,Противоизносная_присадка_1,0812.24,81.319,160,168,35.0,42.16,5,2
train_161,Соединение_молибдена_1,COMP-2023-0003-M,49.880,160,168,35.0,42.16,5,2
train_162,Базовое_масло_1,02375.24,45.981,160,168,30.02,70.33,0,1
train_162,Базовое_масло_1,0760.25,47.198,160,168,30.02,70.33,0,1
train_162,Базовое_масло_5,0962.25,25.032,160,168,30.02,70.33,0,1
train_162,Депрессорная_присадка_1,DPM-301,17.074,160,168,30.02,70.33,0,1
train_162,Детергент_1,0432.25,73.075,160,168,30.02,70.33,0,1
train_162,Загуститель_1,02344.24 10.3% в 2гр,38.686,160,168,30.02,70.33,0,1
train_162,Противоизносная_присадка_6,01036.25,60.489,160,168,30.02,70.33,0,1
train_163,Базовое_масло_1,0760.25,72.344,160,168,-2.51,76.57,0,1
train_163,Базовое_масло_5,01056.25,44.989,160,168,-2.51,76.57,0,1
train_163,Депрессорная_присадка_1,0862.24,56.357,160,168,-2.51,76.57,0,1
train_163,Детергент_1,9521.25,73.075,160,168,-2.51,76.57,0,1
train_163,Загуститель_1,с ЦП/MSF,54.447,160,168,-2.51,76.57,0,1
train_163,Противоизносная_присадка_6,01036.25,60.489,160,168,-2.51,76.57,0,1
train_164,Базовое_масло_1,0760.25,84.276,160,168,4.36,127.51,0,1
train_164,Базовое_масло_2,0858.25,41.161,160,168,4.36,127.51,0,1
train_164,Базовое_масло_5,01056.25,89.598,160,168,4.36,127.51,0,1
train_164,Базовое_масло_7,0566.25,55.085,160,168,4.36,127.51,0,1
train_164,Депрессорная_присадка_1,0862.24,38.014,160,168,4.36,127.51,0,1
train_164,Детергент_1,9521.25,73.075,160,168,4.36,127.51,0,1
train_164,Загуститель_1,с ЦП/MSF,50.431,160,168,4.36,127.51,0,1
train_164,Противоизносная_присадка_6,01036.25,60.489,160,168,4.36,127.51,0,1
train_165,Антипенная_присадка_1,12 от 13.05.2024,3.991,150,216,141.4,50.69,7,2
train_165,Базовое_масло_1,0766.24,82.003,150,216,141.4,50.69,7,2
train_165,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,141.4,50.69,7,2
train_165,Базовое_масло_6,для С3 01342.25,52.350,150,216,141.4,50.69,7,2
train_165,Базовое_масло_9,0768.24,63.196,150,216,141.4,50.69,7,2
train_165,Депрессорная_присадка_1,0800.24,17.074,150,216,141.4,50.69,7,2
train_165,Детергент_1,01777.25,8.666,150,216,141.4,50.69,7,2
train_165,Загуститель_1,01124.25 10.3% 2гр,18.056,150,216,141.4,50.69,7,2
train_165,Противоизносная_присадка_3,041.25,10.313,150,216,141.4,50.69,7,2
train_166,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,67.5,47.54,5,2
train_166,Базовое_масло_1,0766.24,82.003,160,168,67.5,47.54,5,2
train_166,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,67.5,47.54,5,2
train_166,Базовое_масло_6,для С3 01342.25,52.350,160,168,67.5,47.54,5,2
train_166,Базовое_масло_9,0768.24,63.196,160,168,67.5,47.54,5,2
train_166,Депрессорная_присадка_1,0800.24,17.074,160,168,67.5,47.54,5,2
train_166,Детергент_1,01777.25,8.666,160,168,67.5,47.54,5,2
train_166,Загуститель_1,01124.25 10.3% 2гр,18.056,160,168,67.5,47.54,5,2
train_166,Противоизносная_присадка_3,041.25,10.313,160,168,67.5,47.54,5,2
train_167,Антиоксидант_7,п.EQ2023082507,95.918,160,168,-37.0,41.93,0,1
train_167,Базовое_масло_1,01595.25,43.340,160,168,-37.0,41.93,0,1
train_167,Базовое_масло_1,01595.25,43.229,160,168,-37.0,41.93,0,1
train_167,Базовое_масло_5,01624.25,22.895,160,168,-37.0,41.93,0,1
